Start Type,Time(ms)
"msg=""Warm Start:",3.77119
"msg=""Warm Start:",3.521355
"msg=""Warm Start:",2.807169
"msg=""Warm Start:",3.247309
"msg=""Warm Start:",2.911726
"msg=""Warm Start:",3.083449
"msg=""Warm Start:",3.066555
"msg=""Warm Start:",2.521956
"msg=""Warm Start:",3.585508
"msg=""Warm Start:",2.545368
"msg=""Warm Start:",2.985863
"msg=""Warm Start:",3.157053
"msg=""Warm Start:",2.687194
"msg=""Warm Start:",4.288863
"msg=""Warm Start:",4.546121
"msg=""Warm Start:",3.280973
"msg=""Warm Start:",2.506368
"msg=""Warm Start:",2.393416
"msg=""Warm Start:",2.246984
"msg=""Warm Start:",2.708852
"msg=""Warm Start:",2.236727
"msg=""Warm Start:",3.62216
"msg=""Warm Start:",3.277949
"msg=""Warm Start:",3.58591
"msg=""Warm Start:",4.08833
"msg=""Warm Start:",3.550698
"msg=""Warm Start:",3.602346
"msg=""Warm Start:",3.955497
"msg=""Warm Start:",4.543907
"msg=""Warm Start:",3.262466
"msg=""Warm Start:",3.716253
"msg=""Warm Start:",3.240186
"msg=""Warm Start:",3.496543
"msg=""Warm Start:",2.842503
"msg=""Warm Start:",3.693606
"msg=""Warm Start:",3.186804
"msg=""Warm Start:",3.142278
"msg=""Warm Start:",3.630785
"msg=""Warm Start:",3.291076
"msg=""Warm Start:",3.693627
"msg=""Warm Start:",3.026771
"msg=""Warm Start:",3.002522
"msg=""Warm Start:",3.767981
"msg=""Warm Start:",3.014841
"msg=""Warm Start:",4.413875
"msg=""Warm Start:",3.193255
"msg=""Warm Start:",3.196409
"msg=""Warm Start:",2.740349
"msg=""Warm Start:",2.899778
"msg=""Warm Start:",2.393238
"msg=""Warm Start:",2.789447
"msg=""Warm Start:",3.734252
"msg=""Warm Start:",3.838994
"msg=""Warm Start:",2.479396
"msg=""Warm Start:",2.91964
"msg=""Warm Start:",2.871255
"msg=""Warm Start:",3.140316
"msg=""Warm Start:",3.180157
"msg=""Warm Start:",4.528099
"msg=""Warm Start:",3.117869
"msg=""Warm Start:",3.122722
"msg=""Warm Start:",3.440713
"msg=""Warm Start:",4.151566
"msg=""Warm Start:",5.125629
"msg=""Warm Start:",3.536286
"msg=""Warm Start:",2.900776
"msg=""Warm Start:",3.217561
"msg=""Warm Start:",3.152888
"msg=""Warm Start:",5.045673
"msg=""Warm Start:",5.170341
"msg=""Warm Start:",5.90106
"msg=""Warm Start:",6.401291
"msg=""Warm Start:",6.827587
"msg=""Warm Start:",7.735472
"msg=""Warm Start:",6.540405
"msg=""Warm Start:",8.041096
"msg=""Warm Start:",4.748321
"msg=""Warm Start:",8.68053
"msg=""Warm Start:",5.42608
"msg=""Warm Start:",9.408958
"msg=""Warm Start:",4.744943
"msg=""Warm Start:",4.285187
"msg=""Warm Start:",8.067468
"msg=""Warm Start:",8.0365
"msg=""Warm Start:",5.694094
"msg=""Warm Start:",3.507328
"msg=""Warm Start:",3.887019
"msg=""Warm Start:",4.1813
"msg=""Warm Start:",3.058241
"msg=""Warm Start:",11.622026
"msg=""Warm Start:",4.144578
"msg=""Warm Start:",3.976524
"msg=""Warm Start:",4.048468
"msg=""Warm Start:",4.221194
"msg=""Warm Start:",3.941769
"msg=""Warm Start:",4.159609
"msg=""Warm Start:",5.557452
"msg=""Warm Start:",5.781578
"msg=""Warm Start:",6.782276
"msg=""Warm Start:",6.158535
"msg=""Warm Start:",4.27254
"msg=""Warm Start:",4.370584
"msg=""Warm Start:",4.039365
"msg=""Warm Start:",7.442941
"msg=""Warm Start:",7.292915
"msg=""Warm Start:",4.041737
"msg=""Warm Start:",8.218205
"msg=""Warm Start:",4.318431
"msg=""Warm Start:",7.444342
"msg=""Warm Start:",5.406346
"msg=""Warm Start:",5.821397
"msg=""Warm Start:",10.491512
"msg=""Warm Start:",8.720508
"msg=""Warm Start:",8.980449
"msg=""Warm Start:",6.67429
"msg=""Warm Start:",6.094559
"msg=""Warm Start:",4.507578
"msg=""Warm Start:",6.332429
"msg=""Warm Start:",7.280748
"msg=""Warm Start:",7.367526
"msg=""Warm Start:",5.139447
"msg=""Warm Start:",3.458793
"msg=""Warm Start:",4.101535
"msg=""Warm Start:",5.862813
"msg=""Warm Start:",5.968591
"msg=""Warm Start:",2.835472
"msg=""Warm Start:",2.616805
"msg=""Warm Start:",2.668222
"msg=""Warm Start:",2.926457
"msg=""Warm Start:",2.423761
"msg=""Warm Start:",2.691537
"msg=""Warm Start:",2.746732
"msg=""Warm Start:",2.862326
"msg=""Warm Start:",4.747988
"msg=""Warm Start:",2.990365
"msg=""Warm Start:",2.443839
"msg=""Warm Start:",3.26422
"msg=""Warm Start:",3.955973
"msg=""Warm Start:",4.031734
"msg=""Warm Start:",4.843924
"msg=""Warm Start:",5.017453
"msg=""Warm Start:",5.186622
"msg=""Warm Start:",4.090962
"msg=""Warm Start:",4.696601
"msg=""Warm Start:",4.118514
"msg=""Warm Start:",4.377169
"msg=""Warm Start:",3.88284
"msg=""Warm Start:",5.836477
"msg=""Warm Start:",4.568175
"msg=""Warm Start:",4.364168
"msg=""Warm Start:",4.878433
"msg=""Warm Start:",3.576081
"msg=""Warm Start:",4.151838
"msg=""Warm Start:",4.233286
"msg=""Warm Start:",2.52164
"msg=""Warm Start:",3.336424
"msg=""Warm Start:",2.484859
"msg=""Warm Start:",2.788308
"msg=""Warm Start:",2.699195
"msg=""Warm Start:",4.165863
"msg=""Warm Start:",4.236486
"msg=""Warm Start:",3.58331
"msg=""Warm Start:",2.479497
"msg=""Warm Start:",3.17868
"msg=""Warm Start:",3.199488
"msg=""Warm Start:",3.946451
"msg=""Warm Start:",3.014126
"msg=""Warm Start:",2.828263
"msg=""Warm Start:",3.033422
"msg=""Warm Start:",3.243458
"msg=""Warm Start:",3.242348
"msg=""Warm Start:",3.186309
"msg=""Warm Start:",3.193228
"msg=""Warm Start:",3.399204
"msg=""Warm Start:",3.530853
"msg=""Warm Start:",3.720911
"msg=""Warm Start:",2.908969
"msg=""Warm Start:",3.143063
"msg=""Warm Start:",3.567239
"msg=""Warm Start:",2.86204
"msg=""Warm Start:",2.653129
"msg=""Warm Start:",2.968156
"msg=""Warm Start:",2.037524
"msg=""Warm Start:",2.591689
"msg=""Warm Start:",2.176366
"msg=""Warm Start:",2.165022
"msg=""Warm Start:",3.200448
"msg=""Warm Start:",2.713945
"msg=""Warm Start:",2.389644
"msg=""Warm Start:",2.319459
"msg=""Warm Start:",2.681217
"msg=""Warm Start:",2.465668
"msg=""Warm Start:",2.789157
"msg=""Warm Start:",2.718797
"msg=""Warm Start:",3.603362
"msg=""Warm Start:",2.534465
"msg=""Warm Start:",2.887317
"msg=""Warm Start:",2.884746
"msg=""Warm Start:",3.507184
"msg=""Warm Start:",2.86941
"msg=""Warm Start:",2.885351
"msg=""Warm Start:",3.713511
"msg=""Warm Start:",4.557117
"msg=""Warm Start:",2.839713
"msg=""Warm Start:",3.154955
"msg=""Warm Start:",3.459027
"msg=""Warm Start:",3.48485
"msg=""Warm Start:",3.818884
"msg=""Warm Start:",3.105206
"msg=""Warm Start:",3.150662
"msg=""Warm Start:",3.209815
"msg=""Warm Start:",3.238959
"msg=""Warm Start:",3.106171
"msg=""Warm Start:",3.251455
"msg=""Warm Start:",2.841696
"msg=""Warm Start:",2.780051
"msg=""Warm Start:",3.033742
"msg=""Warm Start:",2.439956
"msg=""Warm Start:",2.845006
"msg=""Warm Start:",2.632024
"msg=""Warm Start:",3.418685
"msg=""Warm Start:",3.563972
"msg=""Warm Start:",4.041827
"msg=""Warm Start:",3.849871
"msg=""Warm Start:",3.062409
"msg=""Warm Start:",3.16767
"msg=""Warm Start:",3.120327
"msg=""Warm Start:",3.199534
"msg=""Warm Start:",4.132452
"msg=""Warm Start:",3.668153
"msg=""Warm Start:",3.479204
"msg=""Warm Start:",4.625746
"msg=""Warm Start:",3.730923
"msg=""Warm Start:",3.914403
"msg=""Warm Start:",4.516413
"msg=""Warm Start:",3.689934
"msg=""Warm Start:",5.368794
"msg=""Warm Start:",5.416668
"msg=""Warm Start:",5.959831
"msg=""Warm Start:",4.718003
"msg=""Warm Start:",7.075074
"msg=""Warm Start:",4.186231
"msg=""Warm Start:",4.241592
"msg=""Warm Start:",4.33357
"msg=""Warm Start:",4.648094
"msg=""Warm Start:",5.703318
"msg=""Warm Start:",4.517778
"msg=""Warm Start:",3.978547
"msg=""Warm Start:",4.601304
"msg=""Warm Start:",4.393997
"msg=""Warm Start:",4.395033
"msg=""Warm Start:",4.697462
"msg=""Warm Start:",4.960141
"msg=""Warm Start:",4.987627
"msg=""Warm Start:",4.138129
"msg=""Warm Start:",4.331808
"msg=""Warm Start:",4.563217
"msg=""Warm Start:",5.36509
"msg=""Warm Start:",5.362557
"msg=""Warm Start:",4.750024
"msg=""Warm Start:",4.770459
"msg=""Warm Start:",5.022108
"msg=""Warm Start:",4.807727
"msg=""Warm Start:",4.959573
"msg=""Warm Start:",5.221068
"msg=""Warm Start:",5.816181
"msg=""Warm Start:",6.131514
"msg=""Warm Start:",5.143165
"msg=""Warm Start:",5.250066
"msg=""Warm Start:",5.232186
"msg=""Warm Start:",5.334562
"msg=""Warm Start:",4.176992
"msg=""Warm Start:",4.944917
"msg=""Warm Start:",4.582367
"msg=""Warm Start:",3.847818
"msg=""Warm Start:",4.366145
"msg=""Warm Start:",3.845774
"msg=""Warm Start:",4.483569
"msg=""Warm Start:",4.54757
"msg=""Warm Start:",4.921419
"msg=""Warm Start:",5.739211
"msg=""Warm Start:",5.967315
"msg=""Warm Start:",5.73517
"msg=""Warm Start:",5.066774
"msg=""Warm Start:",4.504322
"msg=""Warm Start:",4.085735
"msg=""Warm Start:",3.723962
"msg=""Warm Start:",4.730712
"msg=""Warm Start:",4.043052
"msg=""Warm Start:",4.950213
"msg=""Warm Start:",4.938997
"msg=""Warm Start:",4.095634
"msg=""Warm Start:",5.572522
"msg=""Warm Start:",5.66099
"msg=""Warm Start:",5.073781
"msg=""Warm Start:",5.587936
"msg=""Warm Start:",5.743737
"msg=""Warm Start:",5.965517
"msg=""Warm Start:",4.146981
"msg=""Warm Start:",6.120857
"msg=""Warm Start:",7.090847
"msg=""Warm Start:",6.817287
"msg=""Warm Start:",5.748747
"msg=""Warm Start:",3.473025
"msg=""Warm Start:",2.74762
"msg=""Warm Start:",3.289632
"msg=""Warm Start:",2.766836
"msg=""Warm Start:",3.17099
"msg=""Warm Start:",4.139845
"msg=""Warm Start:",4.138927
"msg=""Warm Start:",3.544494
"msg=""Warm Start:",4.260082
"msg=""Warm Start:",5.422062
"msg=""Warm Start:",2.960048
"msg=""Warm Start:",2.949643
"msg=""Warm Start:",3.920979
"msg=""Warm Start:",3.072897
"msg=""Warm Start:",3.357677
"msg=""Warm Start:",4.185489
"msg=""Warm Start:",3.996134
"msg=""Warm Start:",4.488579
"msg=""Warm Start:",4.573046
"msg=""Warm Start:",4.681626
"msg=""Warm Start:",3.065087
"msg=""Warm Start:",3.69246
"msg=""Warm Start:",3.589023
"msg=""Warm Start:",3.923659
"msg=""Warm Start:",3.420002
"msg=""Warm Start:",3.610278
"msg=""Warm Start:",5.02422
"msg=""Warm Start:",3.888504
"msg=""Warm Start:",4.05461
"msg=""Warm Start:",4.986195
"msg=""Warm Start:",2.994045
"msg=""Warm Start:",2.980079
"msg=""Warm Start:",3.626786
"msg=""Warm Start:",3.65859
"msg=""Warm Start:",3.224694
"msg=""Warm Start:",5.178718
"msg=""Warm Start:",3.764048
"msg=""Warm Start:",2.589606
"msg=""Warm Start:",3.323388
"msg=""Warm Start:",3.192898
"msg=""Warm Start:",3.212871
"msg=""Warm Start:",2.788736
"msg=""Warm Start:",3.104225
"msg=""Warm Start:",4.499216
"msg=""Warm Start:",6.275575
"msg=""Warm Start:",6.980337
"msg=""Warm Start:",7.675638
"msg=""Warm Start:",4.263173
"msg=""Warm Start:",3.960345
"msg=""Warm Start:",4.706467
"msg=""Warm Start:",5.760065
"msg=""Warm Start:",4.277678
"msg=""Warm Start:",4.726506
"msg=""Warm Start:",4.258924
"msg=""Warm Start:",4.432548
"msg=""Warm Start:",6.298346
"msg=""Warm Start:",5.292181
"msg=""Warm Start:",5.291741
"msg=""Warm Start:",4.578086
"msg=""Warm Start:",5.105068
"msg=""Warm Start:",5.347708
"msg=""Warm Start:",6.306173
"msg=""Warm Start:",4.5924
"msg=""Warm Start:",4.792947
"msg=""Warm Start:",4.064166
"msg=""Warm Start:",5.350797
"msg=""Warm Start:",6.382764
"msg=""Warm Start:",5.606291
"msg=""Warm Start:",4.704706
"msg=""Warm Start:",6.260744
"msg=""Warm Start:",5.860505
"msg=""Warm Start:",4.750468
"msg=""Warm Start:",4.904456
"msg=""Warm Start:",4.518165
"msg=""Warm Start:",6.611293
"msg=""Warm Start:",6.063391
"msg=""Warm Start:",7.975764
"msg=""Warm Start:",5.663243
"msg=""Warm Start:",6.6006
"msg=""Warm Start:",7.464451
"msg=""Warm Start:",6.326161
"msg=""Warm Start:",7.216394
"msg=""Warm Start:",3.962798
"msg=""Warm Start:",5.870337
"msg=""Warm Start:",6.000171
"msg=""Warm Start:",8.179205
"msg=""Warm Start:",8.482226
"msg=""Warm Start:",8.55044
"msg=""Warm Start:",6.128176
"msg=""Warm Start:",8.43174
"msg=""Warm Start:",7.622833
"msg=""Warm Start:",10.744123
"msg=""Warm Start:",8.911082
"msg=""Warm Start:",5.290363
"msg=""Warm Start:",5.762985
"msg=""Warm Start:",8.490911
"msg=""Warm Start:",6.782233
"msg=""Warm Start:",4.956936
"msg=""Warm Start:",5.284215
"msg=""Warm Start:",7.759502
"msg=""Warm Start:",5.472084
"msg=""Warm Start:",6.872993
"msg=""Warm Start:",7.029594
"msg=""Warm Start:",7.069146
"msg=""Warm Start:",5.253053
"msg=""Warm Start:",6.664451
"msg=""Warm Start:",5.917132
"msg=""Warm Start:",6.42098
"msg=""Warm Start:",4.93107
"msg=""Warm Start:",5.140703
"msg=""Warm Start:",4.871571
"msg=""Warm Start:",5.098797
"msg=""Warm Start:",4.210315
"msg=""Warm Start:",4.824247
"msg=""Warm Start:",5.20184
"msg=""Warm Start:",4.508255
"msg=""Warm Start:",5.123278
"msg=""Warm Start:",5.59986
"msg=""Warm Start:",5.710576
"msg=""Warm Start:",4.952967
"msg=""Warm Start:",4.124722
"msg=""Warm Start:",5.580172
"msg=""Warm Start:",5.114385
"msg=""Warm Start:",6.544376
"msg=""Warm Start:",6.574347
"msg=""Warm Start:",4.091399
"msg=""Warm Start:",6.871416
"msg=""Warm Start:",5.334912
"msg=""Warm Start:",6.135673
"msg=""Warm Start:",6.082562
"msg=""Warm Start:",5.65849
"msg=""Warm Start:",6.16334
"msg=""Warm Start:",4.062915
"msg=""Warm Start:",4.780744
"msg=""Warm Start:",4.46402
"msg=""Warm Start:",4.503871
"msg=""Warm Start:",4.211167
"msg=""Warm Start:",4.894061
"msg=""Warm Start:",3.899382
"msg=""Warm Start:",4.029053
"msg=""Warm Start:",3.557861
"msg=""Warm Start:",6.835449
"msg=""Warm Start:",3.881235
"msg=""Warm Start:",5.373341
"msg=""Warm Start:",6.247711
"msg=""Warm Start:",6.52553
"msg=""Warm Start:",4.498065
"msg=""Warm Start:",3.66815
"msg=""Warm Start:",5.288403
"msg=""Warm Start:",5.318727
"msg=""Warm Start:",3.527521
"msg=""Warm Start:",4.174848
"msg=""Warm Start:",5.238147
"msg=""Warm Start:",5.293638
"msg=""Warm Start:",5.671337
"msg=""Warm Start:",4.234852
"msg=""Warm Start:",5.448314
"msg=""Warm Start:",5.175266
"msg=""Warm Start:",5.297449
"msg=""Warm Start:",4.926408
"msg=""Warm Start:",5.395615
"msg=""Warm Start:",4.798461
"msg=""Warm Start:",5.033333
"msg=""Warm Start:",4.363002
"msg=""Warm Start:",4.796862
"msg=""Warm Start:",3.732298
"msg=""Warm Start:",4.851486
"msg=""Warm Start:",4.723567
"msg=""Warm Start:",4.301286
"msg=""Warm Start:",3.149688
"msg=""Warm Start:",4.50441
"msg=""Warm Start:",3.761691
"msg=""Warm Start:",4.254613
"msg=""Warm Start:",3.645374
"msg=""Warm Start:",3.696285
"msg=""Warm Start:",3.623233
"msg=""Warm Start:",4.058564
"msg=""Warm Start:",3.720204
"msg=""Warm Start:",3.462598
"msg=""Warm Start:",3.932542
"msg=""Warm Start:",3.757988
"msg=""Warm Start:",3.65271
"msg=""Warm Start:",3.715088
"msg=""Warm Start:",4.675596
"msg=""Warm Start:",4.863483
"msg=""Warm Start:",4.260919
"msg=""Warm Start:",6.429362
"msg=""Warm Start:",4.219356
"msg=""Warm Start:",4.7352
"msg=""Warm Start:",4.641955
"msg=""Warm Start:",5.317922
"msg=""Warm Start:",3.951624
"msg=""Warm Start:",5.723535
"msg=""Warm Start:",5.78617
"msg=""Warm Start:",4.810822
"msg=""Warm Start:",4.779887
"msg=""Warm Start:",5.338678
"msg=""Warm Start:",5.430579
"msg=""Warm Start:",4.907186
"msg=""Warm Start:",4.618749
"msg=""Warm Start:",4.386162
"msg=""Warm Start:",4.126437
"msg=""Warm Start:",4.22426
"msg=""Warm Start:",4.675236
"msg=""Warm Start:",3.735392
"msg=""Warm Start:",5.042778
"msg=""Warm Start:",3.820487
"msg=""Warm Start:",5.548396
"msg=""Warm Start:",4.326043
"msg=""Warm Start:",5.773465
"msg=""Warm Start:",4.830611
"msg=""Warm Start:",5.056174
"msg=""Warm Start:",4.52813
"msg=""Warm Start:",4.67662
"msg=""Warm Start:",5.224884
"msg=""Warm Start:",4.932296
"msg=""Warm Start:",5.321859
"msg=""Warm Start:",5.663431
"msg=""Warm Start:",4.136057
"msg=""Warm Start:",5.891184
"msg=""Warm Start:",6.682475
"msg=""Warm Start:",6.685982
"msg=""Warm Start:",4.860324
"msg=""Warm Start:",6.372607
"msg=""Warm Start:",3.874818
"msg=""Warm Start:",6.127311
"msg=""Warm Start:",5.489562
"msg=""Warm Start:",5.591764
"msg=""Warm Start:",3.049321
"msg=""Warm Start:",4.413464
"msg=""Warm Start:",4.077753
"msg=""Warm Start:",4.801449
"msg=""Warm Start:",4.301969
"msg=""Warm Start:",3.40911
"msg=""Warm Start:",4.612296
"msg=""Warm Start:",3.709998
"msg=""Warm Start:",3.575815
"msg=""Warm Start:",4.608398
"msg=""Warm Start:",3.858515
"msg=""Warm Start:",4.710615
"msg=""Warm Start:",3.738023
"msg=""Warm Start:",4.301509
"msg=""Warm Start:",5.869174
"msg=""Warm Start:",4.264779
"msg=""Warm Start:",4.316821
"msg=""Warm Start:",5.256207
"msg=""Warm Start:",3.776262
"msg=""Warm Start:",4.613246
"msg=""Warm Start:",5.384708
"msg=""Warm Start:",4.696534
"msg=""Warm Start:",3.533512
"msg=""Warm Start:",4.329773
"msg=""Warm Start:",3.146959
"msg=""Warm Start:",5.090322
"msg=""Warm Start:",3.158158
"msg=""Warm Start:",3.258446
"msg=""Warm Start:",3.645366
"msg=""Warm Start:",3.137063
"msg=""Warm Start:",3.503941
"msg=""Warm Start:",3.121861
"msg=""Warm Start:",3.321452
"msg=""Warm Start:",3.405097
"msg=""Warm Start:",4.909283
"msg=""Warm Start:",4.479723
"msg=""Warm Start:",3.768042
"msg=""Warm Start:",5.444873
"msg=""Warm Start:",6.669487
"msg=""Warm Start:",5.269628
"msg=""Warm Start:",2.589923
"msg=""Warm Start:",4.373232
"msg=""Warm Start:",2.18857
"msg=""Warm Start:",2.997571
"msg=""Warm Start:",3.603677
"msg=""Warm Start:",4.391674
"msg=""Warm Start:",4.496405
"msg=""Warm Start:",4.348347
"msg=""Warm Start:",3.303413
"msg=""Warm Start:",3.243847
"msg=""Warm Start:",3.18926
"msg=""Warm Start:",4.016213
"msg=""Warm Start:",2.750742
"msg=""Warm Start:",2.649838
"msg=""Warm Start:",2.990342
"msg=""Warm Start:",3.207612
"msg=""Warm Start:",3.233123
"msg=""Warm Start:",2.634272
"msg=""Warm Start:",2.983633
"msg=""Warm Start:",4.594386
"msg=""Warm Start:",3.271474
"msg=""Warm Start:",4.576842
"msg=""Warm Start:",3.735125
"msg=""Warm Start:",3.89232
"msg=""Warm Start:",3.912318
"msg=""Warm Start:",3.448306
"msg=""Warm Start:",4.387721
"msg=""Warm Start:",2.681764
"msg=""Warm Start:",3.145049
"msg=""Warm Start:",3.043746
"msg=""Warm Start:",2.975934
"msg=""Warm Start:",2.698674
"msg=""Warm Start:",4.004631
"msg=""Warm Start:",4.135631
"msg=""Warm Start:",2.669146
"msg=""Warm Start:",2.786432
"msg=""Warm Start:",2.578337
"msg=""Warm Start:",2.425129
"msg=""Warm Start:",3.074959
"msg=""Warm Start:",3.509465
"msg=""Warm Start:",2.99242
"msg=""Warm Start:",3.523962
"msg=""Warm Start:",3.40148
"msg=""Warm Start:",2.568193
"msg=""Warm Start:",2.627005
"msg=""Warm Start:",2.740115
"msg=""Warm Start:",2.852139
"msg=""Warm Start:",2.634968
"msg=""Warm Start:",3.330667
"msg=""Warm Start:",3.997555
"msg=""Warm Start:",4.068258
"msg=""Warm Start:",2.932608
"msg=""Warm Start:",2.614366
"msg=""Warm Start:",2.857939
"msg=""Warm Start:",2.424566
"msg=""Warm Start:",2.391239
"msg=""Warm Start:",2.903328
"msg=""Warm Start:",3.603095
"msg=""Warm Start:",3.461635
"msg=""Warm Start:",3.009449
"msg=""Warm Start:",3.057336
"msg=""Warm Start:",3.177561
"msg=""Warm Start:",3.842867
"msg=""Warm Start:",2.449281
"msg=""Warm Start:",2.652348
"msg=""Warm Start:",2.678849
"msg=""Warm Start:",2.847957
"msg=""Warm Start:",2.568069
"msg=""Warm Start:",2.437511
"msg=""Warm Start:",2.864096
"msg=""Warm Start:",2.42918
"msg=""Warm Start:",2.648767
"msg=""Warm Start:",2.932327
"msg=""Warm Start:",3.738737
"msg=""Warm Start:",2.79329
"msg=""Warm Start:",2.67209
"msg=""Warm Start:",2.536
"msg=""Warm Start:",3.01331
"msg=""Warm Start:",4.508716
"msg=""Warm Start:",3.349605
"msg=""Warm Start:",3.037143
"msg=""Warm Start:",2.721068
"msg=""Warm Start:",3.658103
"msg=""Warm Start:",3.465635
"msg=""Warm Start:",3.766228
"msg=""Warm Start:",3.878904
"msg=""Warm Start:",4.492117
"msg=""Warm Start:",4.41716
"msg=""Warm Start:",2.9221
"msg=""Warm Start:",3.342353
"msg=""Warm Start:",3.268559
"msg=""Warm Start:",3.350044
"msg=""Warm Start:",2.685984
"msg=""Warm Start:",4.806553
"msg=""Warm Start:",2.968299
"msg=""Warm Start:",5.413624
"msg=""Warm Start:",5.166929
"msg=""Warm Start:",3.257999
"msg=""Warm Start:",3.99065
"msg=""Warm Start:",4.062209
"msg=""Warm Start:",2.758823
"msg=""Warm Start:",3.412681
"msg=""Warm Start:",3.599004
"msg=""Warm Start:",2.709742
"msg=""Warm Start:",3.462549
"msg=""Warm Start:",3.80601
"msg=""Warm Start:",3.821329
"msg=""Warm Start:",4.542522
"msg=""Warm Start:",5.064808
"msg=""Warm Start:",5.057623
"msg=""Warm Start:",3.077636
"msg=""Warm Start:",3.456018
"msg=""Warm Start:",3.883498
"msg=""Warm Start:",3.407096
"msg=""Warm Start:",3.54544
"msg=""Warm Start:",3.652736
"msg=""Warm Start:",5.823888
"msg=""Warm Start:",3.861141
"msg=""Warm Start:",5.774534
"msg=""Warm Start:",3.244768
"msg=""Warm Start:",6.132
"msg=""Warm Start:",4.562614
"msg=""Warm Start:",4.418919
"msg=""Warm Start:",3.573288
"msg=""Warm Start:",4.81722
"msg=""Warm Start:",3.717746
"msg=""Warm Start:",2.995781
"msg=""Warm Start:",3.082065
"msg=""Warm Start:",3.784806
"msg=""Warm Start:",3.466555
"msg=""Warm Start:",3.706262
"msg=""Warm Start:",3.722079
"msg=""Warm Start:",3.742269
"msg=""Warm Start:",4.977644
"msg=""Warm Start:",5.416421
"msg=""Warm Start:",5.310215
"msg=""Warm Start:",5.955488
"msg=""Warm Start:",6.001146
"msg=""Warm Start:",5.204531
"msg=""Warm Start:",3.985095
"msg=""Warm Start:",6.066568
"msg=""Warm Start:",4.163265
"msg=""Warm Start:",6.813617
"msg=""Warm Start:",4.045342
"msg=""Warm Start:",3.590945
"msg=""Warm Start:",4.859888
"msg=""Warm Start:",2.795268
"msg=""Warm Start:",2.880175
"msg=""Warm Start:",3.79474
"msg=""Warm Start:",3.159035
"msg=""Warm Start:",2.971314
"msg=""Warm Start:",4.004149
"msg=""Warm Start:",4.716197
"msg=""Warm Start:",2.685781
"msg=""Warm Start:",3.451904
"msg=""Warm Start:",2.82526
"msg=""Warm Start:",3.60199
"msg=""Warm Start:",2.881058
"msg=""Warm Start:",3.085628
"msg=""Warm Start:",4.433677
"msg=""Warm Start:",2.532734
"msg=""Warm Start:",5.95542
"msg=""Warm Start:",5.849589
"msg=""Warm Start:",4.697182
"msg=""Warm Start:",4.367747
"msg=""Warm Start:",4.340529
"msg=""Warm Start:",4.878447
"msg=""Warm Start:",5.98606
"msg=""Warm Start:",3.533284
"msg=""Warm Start:",4.555886
"msg=""Warm Start:",2.752895
"msg=""Warm Start:",2.543394
"msg=""Warm Start:",2.703417
"msg=""Warm Start:",3.428923
"msg=""Warm Start:",3.481835
"msg=""Warm Start:",3.491884
"msg=""Warm Start:",3.649754
"msg=""Warm Start:",3.421537
"msg=""Warm Start:",3.694804
"msg=""Warm Start:",3.731524
"msg=""Warm Start:",4.542602
"msg=""Warm Start:",3.689863
"msg=""Warm Start:",3.269641
"msg=""Warm Start:",4.303353
"msg=""Warm Start:",3.225512
"msg=""Warm Start:",2.57627
"msg=""Warm Start:",3.405613
"msg=""Warm Start:",3.681704
"msg=""Warm Start:",2.855086
"msg=""Warm Start:",2.753957
"msg=""Warm Start:",3.184074
"msg=""Warm Start:",4.037978
"msg=""Warm Start:",4.79832
"msg=""Warm Start:",3.814216
"msg=""Warm Start:",4.60878
"msg=""Warm Start:",4.350081
"msg=""Warm Start:",4.891083
"msg=""Warm Start:",5.483859
"msg=""Warm Start:",4.023306
"msg=""Warm Start:",3.77785
"msg=""Warm Start:",6.49321
"msg=""Warm Start:",6.429372
"msg=""Warm Start:",6.171557
"msg=""Warm Start:",3.611165
"msg=""Warm Start:",3.624268
"msg=""Warm Start:",6.724444
"msg=""Warm Start:",4.630442
"msg=""Warm Start:",9.340572
"msg=""Warm Start:",7.603106
"msg=""Warm Start:",3.286161
"msg=""Warm Start:",3.065185
"msg=""Warm Start:",3.649593
"msg=""Warm Start:",3.028034
"msg=""Warm Start:",3.155903
"msg=""Warm Start:",3.969283
"msg=""Warm Start:",3.35612
"msg=""Warm Start:",5.222084
"msg=""Warm Start:",5.455604
"msg=""Warm Start:",4.675165
"msg=""Warm Start:",3.655256
"msg=""Warm Start:",3.837729
"msg=""Warm Start:",4.571594
"msg=""Warm Start:",3.720809
"msg=""Warm Start:",3.921511
"msg=""Warm Start:",3.498298
"msg=""Warm Start:",3.788428
"msg=""Warm Start:",3.280565
"msg=""Warm Start:",3.085149
"msg=""Warm Start:",2.958601
"msg=""Warm Start:",3.098967
"msg=""Warm Start:",2.560307
"msg=""Warm Start:",2.631143
"msg=""Warm Start:",2.713318
"msg=""Warm Start:",2.350089
"msg=""Warm Start:",3.44777
"msg=""Warm Start:",3.618776
"msg=""Warm Start:",3.476262
"msg=""Warm Start:",3.361338
"msg=""Warm Start:",2.991843
"msg=""Warm Start:",3.555799
"msg=""Warm Start:",4.428289
"msg=""Warm Start:",4.63985
"msg=""Warm Start:",4.806367
"msg=""Warm Start:",2.770147
"msg=""Warm Start:",2.866831
"msg=""Warm Start:",3.051365
"msg=""Warm Start:",3.764765
"msg=""Warm Start:",2.611126
"msg=""Warm Start:",4.05627
"msg=""Warm Start:",4.23979
"msg=""Warm Start:",3.402809
